season,player_id,player,team,pos,g,mp,pts_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,fg_percent,x3p_percent,e_fg_percent,avg_dist_fga,percent_fga_from_x0_3_range,percent_fga_from_x3p_range,fg_percent_from_x3p_range,percent_assisted_x3p_fg,percent_dunks_of_fga,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,net_plus_minus_per_100_poss,points_generated_by_assists
2026,hardati02,Tim Hardaway Jr.,DEN,SG,19,460,17.7,2.9,2.0,0.6,0.2,0.5,1.8,0.455,0.429,0.599,20.0,0.102,0.671,0.429,0.938,0.018,10.0,54.0,35.0,1.0,0.0,2.7,61
2026,hardeja01,James Harden,LAC,PG,19,682,27.8,5.9,8.7,1.1,0.4,4.1,2.0,0.437,0.372,0.541,17.7,0.144,0.56,0.372,0.352,0.0,36.0,63.0,1.0,0.0,0.0,10.1,381
2026,harrito02,Tobias Harris,DET,PF,11,330,18.2,6.0,3.2,0.7,0.4,1.3,3.4,0.496,0.36,0.569,14.0,0.146,0.407,0.36,1.0,0.049,0.0,0.0,0.0,99.0,1.0,-4.2,68
2026,harteis01,Isaiah Hartenstein,OKC,C,19,528,15.8,13.8,4.4,1.6,1.0,2.7,3.6,0.671,0.0,0.671,4.7,0.517,0.027,0.0,,0.356,0.0,0.0,0.0,0.0,100.0,1.6,147
2026,hartjo01,Josh Hart,NYK,SF,18,511,14.5,9.9,6.4,1.6,0.4,2.7,3.5,0.497,0.379,0.577,13.4,0.31,0.426,0.379,0.88,0.052,0.0,13.0,77.0,11.0,0.0,-3.2,228
2026,hausesa01,Sam Hauser,BOS,PF,20,446,11.2,5.6,2.4,0.9,0.4,0.9,2.1,0.353,0.342,0.5,24.1,0.037,0.86,0.342,0.925,0.007,0.0,0.0,13.0,82.0,5.0,-0.8,76
2026,hawkijo01,Jordan Hawkins,NOP,SG,17,258,12.1,4.3,2.4,0.4,0.1,1.0,1.4,0.337,0.296,0.418,20.1,0.061,0.551,0.296,0.938,0.031,3.0,94.0,3.0,0.0,0.0,4.9,42
2026,hayesja02,Jaxson Hayes,LAL,C,16,281,11.7,8.3,2.6,0.8,1.2,1.2,3.7,0.75,1.0,0.76,3.0,0.654,0.019,1.0,1.0,0.558,0.0,0.0,0.0,0.0,100.0,-2.4,51
2026,hieldbu01,Buddy Hield,GSW,SG,21,368,14.9,4.2,3.0,1.8,0.0,2.3,2.6,0.409,0.308,0.511,19.2,0.161,0.664,0.308,0.929,0.007,0.0,38.0,51.0,11.0,0.0,-21.2,79
2026,holidjr01,Jrue Holiday,POR,PG,12,401,18.0,5.7,8.9,1.7,0.3,3.1,2.2,0.446,0.365,0.539,16.5,0.157,0.512,0.365,0.452,0.012,100.0,0.0,0.0,0.0,0.0,7.1,232
2026,hollaro01,Ron Holland,DET,SF,20,432,12.4,5.3,3.1,2.9,0.5,2.6,4.2,0.407,0.264,0.457,12.5,0.221,0.379,0.264,1.0,0.1,0.0,0.0,30.0,70.0,0.0,-7.0,91
2026,holmgch01,Chet Holmgren,OKC,PF,17,503,22.2,9.7,2.1,0.9,1.8,2.6,4.1,0.555,0.353,0.612,12.5,0.278,0.325,0.353,0.917,0.153,0.0,0.0,5.0,58.0,37.0,4.3,65
2026,horfoal01,Al Horford,GSW,C,12,261,9.7,7.0,3.0,1.7,1.7,2.2,2.6,0.343,0.32,0.457,20.1,0.057,0.714,0.32,1.0,0.0,0.0,0.0,0.0,0.0,100.0,-14.8,59
2026,huertke01,Kevin Huerter,CHI,SF,18,452,18.1,4.9,3.7,1.2,1.1,1.9,3.3,0.48,0.307,0.556,14.6,0.263,0.492,0.307,0.963,0.022,0.0,11.0,78.0,11.0,0.0,-9.0,105
2026,huffja01,Jay Huff,IND,C,20,348,15.3,7.6,2.2,0.3,4.7,1.6,4.8,0.423,0.321,0.533,18.7,0.236,0.683,0.321,1.0,0.13,0.0,0.0,0.0,0.0,100.0,4.0,54
2026,huntede01,De'Andre Hunter,CLE,SF,17,493,21.5,5.8,3.2,0.9,0.2,2.3,3.4,0.455,0.33,0.541,17.3,0.131,0.518,0.33,0.763,0.036,0.0,9.0,66.0,25.0,0.0,-3.9,111
2026,ighodos01,Oso Ighodaro,PHO,PF,21,356,10.2,7.6,3.6,1.5,1.3,2.3,5.2,0.59,0.0,0.59,5.5,0.397,0.013,0.0,,0.231,0.0,0.0,0.0,11.0,89.0,6.5,88
2026,ingrabr01,Brandon Ingram,TOR,SF,21,712,22.8,6.1,3.9,1.1,0.7,3.2,2.3,0.474,0.313,0.517,14.7,0.136,0.273,0.313,0.9,0.031,0.0,2.0,79.0,19.0,0.0,-8.7,192
2026,jacksis01,Isaiah Jackson,IND,C,20,387,15.5,10.8,1.9,1.4,1.4,2.1,6.0,0.604,,0.604,3.2,0.613,0.0,,,0.151,0.0,0.0,0.0,10.0,90.0,2.4,46
2026,jacksja02,Jaren Jackson Jr.,MEM,C,19,564,22.2,6.3,2.2,0.7,1.3,2.4,5.0,0.472,0.362,0.536,13.4,0.15,0.352,0.362,0.971,0.03,0.0,0.0,0.0,52.0,48.0,-10.0,85
2026,jamessi01,Sion James,CHO,SG,20,527,9.0,4.4,2.3,1.0,0.5,1.2,2.2,0.416,0.393,0.535,15.9,0.307,0.604,0.393,1.0,0.079,1.0,66.0,33.0,0.0,0.0,9.9,85
2026,jaqueja01,Jaime Jaquez Jr.,MIA,SF,19,565,19.6,7.6,6.4,0.8,0.3,2.5,2.7,0.53,0.219,0.545,7.6,0.379,0.138,0.219,1.0,0.043,0.0,23.0,37.0,40.0,0.0,13.0,241
2026,jenkida01,Daniss Jenkins,DET,PG,15,271,18.5,3.5,7.4,2.4,0.1,2.8,2.7,0.5,0.455,0.571,13.4,0.17,0.311,0.455,1.0,0.028,100.0,0.0,0.0,0.0,0.0,-0.3,130
2026,joeis01,Isaiah Joe,OKC,SG,16,379,19.9,4.3,2.2,0.9,0.3,1.3,2.6,0.448,0.407,0.608,21.8,0.077,0.79,0.407,0.957,0.007,36.0,64.0,0.0,0.0,0.0,0.4,57
2026,johnsca02,Cameron Johnson,DEN,SF,18,517,14.1,4.3,2.7,0.8,0.3,1.5,2.7,0.473,0.408,0.577,15.9,0.26,0.507,0.408,0.935,0.047,0.0,0.0,57.0,43.0,0.0,-0.8,92
2026,johnsja05,Jalen Johnson,ATL,SF,19,660,23.7,10.2,7.5,1.7,0.4,3.4,2.0,0.539,0.403,0.589,10.6,0.334,0.246,0.403,0.828,0.109,0.0,0.0,5.0,95.0,0.0,-0.4,331
2026,johnske04,Keldon Johnson,SAS,SF,19,460,19.4,9.9,2.7,1.3,0.1,1.5,2.6,0.578,0.333,0.63,9.5,0.47,0.307,0.333,0.882,0.084,0.0,31.0,60.0,9.0,0.0,-4.1,81
2026,johnstr03,Tre Johnson,WAS,SG,15,364,17.1,4.5,2.0,0.6,0.7,2.4,2.8,0.445,0.395,0.548,18.0,0.062,0.521,0.395,0.833,0.014,18.0,62.0,20.0,0.0,0.0,0.1,50
2026,jokicni01,Nikola Jokić,DEN,C,19,660,30.0,12.9,11.3,1.5,0.8,3.7,3.1,0.637,0.453,0.699,11.6,0.248,0.277,0.453,0.872,0.035,0.0,0.0,0.0,0.0,100.0,13.7,480
2026,jonesde02,Derrick Jones Jr.,LAC,SF,13,324,15.1,3.4,1.6,1.2,1.7,1.1,2.9,0.533,0.348,0.62,14.5,0.239,0.5,0.348,1.0,0.152,0.0,10.0,82.0,9.0,0.0,-4.6,34
2026,joneshe01,Herbert Jones,NOP,SF,16,484,11.3,4.5,2.8,1.7,0.3,1.9,4.2,0.39,0.362,0.479,15.7,0.22,0.489,0.362,1.0,0.028,0.0,65.0,32.0,4.0,0.0,-2.9,86
2026,jonestr01,Tre Jones,CHI,PG,16,456,16.2,4.3,6.3,2.3,0.3,2.1,2.2,0.515,0.273,0.538,7.6,0.508,0.169,0.273,1.0,0.0,100.0,0.0,0.0,0.0,0.0,-3.7,194
2026,jonesty01,Tyus Jones,ORL,PG,20,273,5.4,2.4,5.0,1.7,0.3,0.8,1.7,0.308,0.233,0.375,17.6,0.115,0.577,0.233,0.857,0.0,100.0,0.0,0.0,0.0,0.0,-19.8,87
2026,jovicni01,Nikola Jović,MIA,PF,15,309,14.6,7.3,5.1,1.0,0.7,3.5,4.4,0.4,0.294,0.471,15.0,0.229,0.486,0.294,1.0,0.01,0.0,0.0,0.0,57.0,43.0,0.7,103
2026,kalkbry01,Ryan Kalkbrenner,CHO,C,18,461,12.8,9.4,0.6,1.1,2.6,2.0,2.4,0.805,0.0,0.805,2.2,0.816,0.011,0.0,,0.425,0.0,0.0,0.0,0.0,100.0,-11.9,22
2026,kennalu01,Luke Kennard,ATL,SG,18,378,12.9,3.1,4.1,1.4,0.1,1.9,2.3,0.455,0.41,0.579,18.1,0.139,0.604,0.41,1.0,0.0,4.0,53.0,43.0,0.0,0.0,-3.4,109
2026,kispeco01,Corey Kispert,WAS,SF,17,338,16.2,4.5,3.1,0.9,0.3,1.2,1.9,0.505,0.403,0.636,18.3,0.184,0.65,0.403,0.963,0.029,0.0,28.0,58.0,14.0,0.0,14.3,72
2026,knechda01,Dalton Knecht,LAL,SF,16,268,13.8,4.3,1.3,0.9,0.9,1.1,2.8,0.455,0.327,0.545,17.7,0.136,0.557,0.327,0.938,0.091,0.0,54.0,43.0,2.0,0.0,-15.3,26
2026,knuepko01,Kon Knueppel,CHO,SF,20,669,19.7,6.1,3.2,0.9,0.2,2.5,2.6,0.47,0.413,0.598,18.3,0.156,0.619,0.413,0.928,0.015,0.0,22.0,69.0,9.0,0.0,5.3,152
2026,konchjo01,John Konchar,MEM,SG,19,235,7.2,8.1,3.4,2.3,1.1,1.1,2.1,0.463,0.292,0.549,16.0,0.268,0.585,0.292,1.0,0.0,0.0,6.0,75.0,19.0,0.0,6.4,54
2026,kornelu01,Luke Kornet,SAS,C,12,293,12.0,8.7,3.2,0.4,1.8,1.2,3.2,0.691,,0.691,2.1,0.782,0.0,,,0.327,0.0,0.0,0.0,16.0,85.0,-0.2,67
2026,krejcvi01,Vit Krejci,ATL,PG,17,398,15.9,3.5,2.9,0.9,0.5,1.2,3.5,0.513,0.467,0.693,20.9,0.101,0.773,0.467,0.93,0.025,59.0,41.0,0.0,0.0,0.0,-1.2,80
2026,kuminjo01,Jonathan Kuminga,GSW,PF,14,379,18.0,8.3,3.7,0.5,0.4,3.5,2.6,0.479,0.333,0.528,11.2,0.243,0.292,0.333,0.929,0.139,0.0,0.0,1.0,60.0,39.0,-7.3,94
2026,kuzmaky01,Kyle Kuzma,MIL,PF,20,523,18.6,6.3,2.9,1.2,0.6,1.8,3.4,0.508,0.345,0.558,10.8,0.322,0.291,0.345,0.85,0.045,0.0,0.0,48.0,52.0,0.0,2.4,108
2026,landajo01,Jock Landale,MEM,C,21,461,18.0,8.9,2.6,0.8,0.6,1.8,4.1,0.523,0.444,0.593,11.3,0.326,0.314,0.444,1.0,0.064,0.0,0.0,0.0,0.0,100.0,-20.2,80
2026,laravja01,Jake LaRavia,LAL,PF,19,497,12.9,5.5,2.8,1.7,0.4,1.4,2.9,0.468,0.339,0.539,13.2,0.284,0.418,0.339,1.0,0.071,0.0,9.0,68.0,22.0,1.0,-6.0,90
2026,larsspe01,Pelle Larsson,MIA,SG,20,465,15.3,4.3,5.3,1.0,0.4,1.9,3.2,0.459,0.353,0.541,14.1,0.216,0.459,0.353,1.0,0.034,0.0,32.0,68.0,0.0,0.0,-3.2,165
2026,lavinza01,Zach LaVine,SAC,SG,19,642,22.1,3.4,2.6,0.8,0.1,2.4,2.5,0.491,0.378,0.58,16.5,0.166,0.467,0.378,0.784,0.08,20.0,46.0,29.0,5.0,0.0,-15.4,108
2026,leonaka01,Kawhi Leonard,LAC,SF,10,313,29.2,6.1,3.3,2.3,0.5,2.4,2.0,0.511,0.429,0.58,15.8,0.068,0.318,0.429,0.708,0.017,0.0,5.0,61.0,34.0,0.0,-2.2,69
2026,leverca01,Caris LeVert,DET,SG,14,281,17.3,2.8,5.4,1.2,0.8,2.6,2.0,0.475,0.422,0.571,15.8,0.162,0.455,0.422,0.684,0.04,11.0,50.0,31.0,9.0,0.0,-8.1,95
2026,lopezbr01,Brook Lopez,LAC,C,17,245,15.7,4.8,1.3,0.7,2.1,1.9,4.3,0.404,0.359,0.527,21.2,0.032,0.681,0.359,1.0,0.021,0.0,0.0,0.0,0.0,100.0,-3.3,27
2026,loveca01,Caleb Love,POR,SG,12,216,16.5,5.8,4.3,1.0,0.0,1.7,2.7,0.319,0.257,0.398,18.7,0.124,0.619,0.257,0.944,0.018,92.0,7.0,1.0,0.0,0.0,-4.2,63
2026,mamuksa01,Sandro Mamukelashvili,TOR,C,20,379,19.5,7.8,3.2,0.9,0.9,1.5,3.2,0.536,0.404,0.611,11.3,0.45,0.371,0.404,1.0,0.079,0.0,0.0,0.0,0.0,100.0,9.3,87
2026,mannte01,Terance Mann,BRK,SG,19,509,11.7,4.5,4.8,1.0,0.2,1.5,3.7,0.445,0.345,0.515,13.3,0.263,0.401,0.345,0.789,0.058,16.0,65.0,20.0,0.0,0.0,0.7,169
2026,manntr01,Tre Mann,CHO,PG,18,370,16.1,4.9,4.7,1.1,0.2,3.3,3.7,0.362,0.303,0.44,17.1,0.132,0.511,0.303,0.741,0.011,84.0,16.0,0.0,0.0,0.0,-18.3,118
2026,markkla01,Lauri Markkanen,UTA,PF,19,674,28.4,6.4,2.2,0.9,0.4,1.3,1.9,0.466,0.355,0.545,15.1,0.17,0.442,0.355,0.933,0.089,0.0,0.0,18.0,71.0,11.0,13.6,104
2026,marshna01,Naji Marshall,DAL,SF,21,564,16.2,7.0,3.1,1.6,0.1,1.5,2.6,0.479,0.308,0.539,13.6,0.216,0.389,0.308,0.95,0.024,0.0,0.0,34.0,62.0,4.0,-5.6,126
2026,martity01,Tyrese Martin,BRK,SG,19,405,14.9,5.7,4.4,1.2,0.3,1.8,1.6,0.405,0.329,0.497,16.9,0.176,0.556,0.329,0.893,0.02,6.0,72.0,22.0,0.0,0.0,3.4,122
2026,mathube01,Bennedict Mathurin,IND,SF,9,304,23.7,6.0,2.6,0.8,0.1,3.3,3.2,0.449,0.39,0.533,15.0,0.261,0.428,0.39,0.609,0.043,0.0,51.0,49.0,0.0,0.0,6.6,59
2026,maxeyty01,Tyrese Maxey,PHI,PG,19,773,28.6,4.2,6.7,1.3,0.7,2.5,2.1,0.468,0.384,0.549,15.4,0.216,0.424,0.384,0.718,0.018,99.0,1.0,0.0,0.0,0.0,10.5,350
2026,mcbrimi01,Miles McBride,NYK,SG,16,426,15.4,3.5,3.2,1.1,0.3,1.1,2.2,0.432,0.433,0.574,19.8,0.101,0.655,0.433,0.857,0.007,39.0,61.0,0.0,0.0,0.0,5.2,93
2026,mccolcj01,CJ McCollum,WAS,SG,18,534,21.6,3.9,4.0,0.9,0.3,1.7,2.7,0.433,0.413,0.532,17.0,0.129,0.479,0.413,0.692,0.004,58.0,42.0,0.0,0.0,0.0,6.8,142
2026,mcdanja02,Jaden McDaniels,MIN,PF,19,602,17.6,5.4,2.8,1.3,1.1,2.2,4.2,0.521,0.455,0.589,11.8,0.219,0.301,0.455,0.933,0.073,0.0,1.0,95.0,5.0,0.0,8.7,109
2026,merrisa01,Sam Merrill,CLE,SG,12,311,19.3,2.9,3.1,0.7,0.3,1.2,4.1,0.466,0.444,0.655,22.9,0.06,0.853,0.444,0.909,0.0,0.0,69.0,28.0,3.0,0.0,2.7,63
2026,middlkh01,Khris Middleton,WAS,SF,14,356,13.8,6.1,4.7,1.0,0.6,2.5,4.3,0.474,0.324,0.522,14.9,0.175,0.298,0.324,0.727,0.0,0.0,0.0,5.0,90.0,5.0,8.5,115
2026,minotjo01,Josh Minott,BOS,PF,19,357,13.8,9.5,2.4,1.6,0.8,1.2,3.4,0.49,0.412,0.593,14.7,0.255,0.5,0.412,0.952,0.186,0.0,0.0,0.0,71.0,29.0,2.6,61
2026,missiyv01,Yves Missi,NOP,C,16,326,10.7,10.2,2.2,0.3,2.0,2.0,3.5,0.553,,0.553,2.7,0.697,0.0,,,0.224,0.0,0.0,0.0,1.0,99.0,11.2,53
2026,mitchaj01,Ajay Mitchell,OKC,SG,21,556,20.7,4.7,5.1,2.1,0.4,2.3,3.0,0.462,0.329,0.508,11.7,0.221,0.281,0.329,0.739,0.012,17.0,38.0,40.0,5.0,0.0,2.6,189
2026,mitchda01,Davion Mitchell,MIA,PG,20,603,11.6,3.4,9.0,1.6,0.1,1.8,3.4,0.497,0.358,0.558,12.5,0.206,0.342,0.358,0.895,0.0,100.0,0.0,0.0,0.0,0.0,-2.4,376
2026,mitchdo01,Donovan Mitchell,CLE,SG,19,652,31.4,5.0,5.7,1.5,0.3,3.5,2.5,0.503,0.391,0.601,17.2,0.169,0.505,0.391,0.571,0.013,33.0,53.0,15.0,0.0,0.0,12.1,256
2026,mobleev01,Evan Mobley,CLE,PF,20,688,20.0,9.6,4.2,1.1,1.6,2.7,2.3,0.5,0.379,0.559,11.6,0.338,0.313,0.379,0.848,0.169,0.0,0.0,0.0,35.0,65.0,6.7,204
2026,monkma01,Malik Monk,SAC,SG,18,437,19.5,2.9,3.2,1.3,0.8,1.6,2.6,0.451,0.402,0.536,16.2,0.082,0.421,0.402,0.818,0.036,29.0,59.0,12.0,0.0,0.0,17.0,89
2026,moodymo01,Moses Moody,GSW,SG,19,495,16.8,4.7,2.0,1.4,1.1,1.7,3.0,0.403,0.392,0.539,19.5,0.099,0.691,0.392,0.98,0.028,0.0,24.0,62.0,14.0,0.0,7.1,70
2026,moranja01,Ja Morant,MEM,PG,12,345,22.4,4.4,9.5,1.3,0.1,4.7,2.8,0.359,0.167,0.385,13.9,0.154,0.308,0.167,0.6,0.015,100.0,0.0,0.0,0.0,0.0,-5.1,219
2026,murphtr02,Trey Murphy III,NOP,SF,19,675,20.0,6.2,3.3,1.8,0.2,2.2,2.3,0.46,0.371,0.562,17.1,0.207,0.547,0.371,0.821,0.098,0.0,7.0,76.0,17.0,0.0,-3.4,144
2026,murraco01,Collin Murray-Boyles,TOR,PF,16,291,13.7,6.7,2.4,1.4,0.6,2.1,4.2,0.519,0.429,0.576,9.3,0.532,0.266,0.429,1.0,0.139,0.0,0.0,11.0,73.0,17.0,-11.9,49
2026,murraja01,Jamal Murray,DEN,PG,18,635,24.5,4.6,6.7,1.1,0.3,2.5,1.8,0.486,0.409,0.57,16.1,0.14,0.411,0.409,0.463,0.006,100.0,0.0,0.0,0.0,0.0,-2.3,288
2026,murrake02,Keegan Murray,SAC,PF,6,233,17.0,6.5,1.7,2.0,1.2,0.2,1.5,0.467,0.263,0.522,16.4,0.043,0.413,0.263,1.0,0.033,0.0,0.0,11.0,89.0,0.0,7.2,27
2026,murrakr01,Kris Murray,POR,SF,19,468,8.7,5.8,1.7,1.6,0.2,1.2,2.5,0.45,0.289,0.505,10.8,0.43,0.38,0.289,1.0,0.16,4.0,54.0,34.0,8.0,0.0,-12.7,49
2026,mykhasv01,Svi Mykhailiuk,UTA,SF,19,496,12.9,3.4,2.8,0.7,0.2,1.2,2.0,0.483,0.357,0.605,19.0,0.098,0.685,0.357,0.943,0.014,1.0,81.0,19.0,0.0,0.0,7.4,98
2026,nancela02,Larry Nance Jr.,CLE,PF,16,240,8.6,6.8,3.0,1.4,0.6,1.4,5.7,0.354,0.303,0.431,14.1,0.323,0.508,0.303,1.0,0.154,0.0,0.0,26.0,69.0,4.0,-11.2,50
2026,nembhan01,Andrew Nembhard,IND,PG,12,370,20.0,2.0,7.2,1.0,0.2,2.8,3.1,0.401,0.328,0.469,17.2,0.117,0.414,0.328,0.682,0.006,84.0,16.0,0.0,0.0,0.0,-13.6,174
2026,nesmiaa01,Aaron Nesmith,IND,SF,11,335,18.3,5.3,1.8,1.0,0.3,0.9,2.9,0.367,0.373,0.473,17.6,0.17,0.565,0.373,0.935,0.027,1.0,62.0,37.0,0.0,0.0,4.9,41
2026,nurkiju01,Jusuf Nurkić,UTA,C,19,466,11.7,13.9,6.0,2.4,0.6,3.9,4.4,0.451,0.241,0.477,9.2,0.248,0.218,0.241,1.0,0.038,0.0,0.0,0.0,0.0,100.0,0.2,180
2026,okogijo01,Josh Okogie,HOU,SG,17,363,12.0,4.4,1.8,2.4,0.3,1.2,3.3,0.43,0.4,0.538,14.5,0.258,0.538,0.4,1.0,0.108,58.0,39.0,4.0,0.0,0.0,1.9,43
2026,okongon01,Onyeka Okongwu,ATL,C,20,605,19.3,8.8,3.3,1.0,1.2,2.2,4.2,0.515,0.384,0.596,13.1,0.268,0.421,0.384,1.0,0.102,0.0,0.0,0.0,9.0,91.0,-7.0,137
2026,okorois01,Isaac Okoro,CHI,SG,15,373,11.9,3.9,2.3,0.6,1.0,1.4,4.4,0.459,0.383,0.551,12.6,0.418,0.48,0.383,1.0,0.031,0.0,44.0,52.0,4.0,0.0,-10.0,56
2026,onealro01,Royce O'Neale,PHO,SF,21,632,13.8,6.4,3.1,1.5,0.3,1.7,3.1,0.433,0.421,0.606,22.9,0.052,0.82,0.421,0.94,0.01,0.0,11.0,76.0,13.0,0.0,-13.2,133
2026,oubreke01,Kelly Oubre Jr.,PHI,SF,12,418,17.3,5.3,1.4,1.1,0.9,1.6,2.8,0.497,0.343,0.574,14.8,0.208,0.45,0.343,0.957,0.067,0.0,0.0,60.0,41.0,0.0,2.6,38
2026,paulch01,Chris Paul,LAC,PG,15,213,6.6,4.7,8.5,1.9,0.0,2.5,3.7,0.306,0.296,0.388,19.7,0.02,0.551,0.296,0.5,0.0,100.0,0.0,0.0,0.0,0.0,-12.4,124
2026,paytoga02,Gary Payton II,GSW,SG,20,235,11.9,10.0,4.9,1.8,0.9,1.7,4.7,0.493,0.273,0.535,9.5,0.465,0.31,0.273,1.0,0.07,20.0,79.0,1.0,0.0,0.0,11.5,81
2026,peavymi01,Micah Peavy,NOP,SG,17,278,11.4,5.7,2.3,1.3,0.3,0.9,4.0,0.404,0.194,0.438,11.3,0.326,0.348,0.194,1.0,0.079,2.0,36.0,51.0,12.0,0.0,9.0,41
2026,podzibr01,Brandin Podziemski,GSW,SG,21,596,15.6,5.8,3.8,1.6,0.3,1.6,2.8,0.437,0.386,0.532,16.9,0.141,0.49,0.386,0.821,0.0,33.0,52.0,15.0,0.0,0.0,-2.2,163
2026,poeltja01,Jakob Poeltl,TOR,C,15,397,14.3,11.3,3.2,1.1,0.8,1.9,4.7,0.728,,0.728,3.6,0.652,0.0,,,0.109,0.0,0.0,0.0,0.0,100.0,-0.5,78
2026,poolejo01,Jordan Poole,NOP,PG,7,212,20.5,2.0,4.1,0.3,0.3,2.5,3.1,0.354,0.339,0.455,18.0,0.212,0.596,0.339,0.55,0.0,25.0,75.0,0.0,0.0,0.0,-12.5,55
2026,portecr01,Craig Porter Jr.,CLE,PG,18,306,12.1,6.4,5.3,2.1,1.2,1.8,2.1,0.538,0.433,0.622,13.4,0.282,0.385,0.433,0.769,0.038,100.0,0.0,0.0,0.0,0.0,-0.2,113
2026,portemi01,Michael Porter Jr.,BRK,SF,16,521,26.8,8.2,3.3,0.8,0.2,2.3,2.3,0.483,0.362,0.569,17.0,0.156,0.479,0.362,0.9,0.059,0.0,2.0,56.0,42.0,0.0,3.9,110
2026,portibo01,Bobby Portis,MIL,PF,21,452,18.3,9.3,2.0,0.7,0.1,1.9,2.9,0.479,0.471,0.564,15.3,0.134,0.361,0.471,1.0,0.01,0.0,0.0,0.0,72.0,28.0,-9.5,63
2026,porzikr01,Kristaps Porziņģis,ATL,C,12,316,25.5,8.1,4.4,0.6,2.2,1.3,4.6,0.481,0.339,0.545,15.2,0.195,0.383,0.339,1.0,0.104,0.0,0.0,0.0,0.0,100.0,-2.1,90
2026,postqu01,Quinten Post,GSW,PF,21,336,15.0,8.8,2.7,1.5,1.3,1.8,3.3,0.448,0.316,0.556,19.3,0.121,0.681,0.316,1.0,0.052,0.0,0.0,0.0,5.0,95.0,18.1,58
2026,poweldr01,Drake Powell,BRK,SG,13,250,12.0,3.6,3.5,1.4,0.3,2.2,3.6,0.5,0.364,0.569,14.9,0.155,0.379,0.364,0.75,0.034,76.0,20.0,4.0,0.0,0.0,-1.1,67
2026,powelno01,Norman Powell,MIA,SG,16,489,29.1,4.4,2.8,1.5,0.2,2.3,2.7,0.498,0.444,0.591,14.1,0.218,0.42,0.444,0.896,0.016,1.0,99.0,0.0,0.0,0.0,5.2,86
2026,pritcpa01,Payton Pritchard,BOS,PG,20,647,19.5,4.8,5.3,0.8,0.1,1.4,1.9,0.458,0.344,0.558,19.9,0.079,0.578,0.344,0.836,0.0,100.0,0.0,0.0,0.0,0.0,1.6,238
2026,proctty01,Tyrese Proctor,CLE,PG,17,202,15.9,3.7,4.5,0.9,0.0,1.2,3.9,0.345,0.296,0.44,19.3,0.107,0.643,0.296,0.875,0.012,57.0,43.0,1.0,0.0,0.0,-16.5,61
2026,queende01,Derik Queen,NOP,C,21,495,18.2,9.4,5.2,1.6,1.2,3.4,4.7,0.48,0.118,0.485,7.8,0.362,0.087,0.118,0.5,0.077,0.0,0.0,0.0,10.0,90.0,-0.4,165
2026,quetane01,Neemias Queta,BOS,C,18,431,14.8,12.8,2.4,0.9,2.1,1.3,5.0,0.645,0.0,0.645,3.8,0.57,0.025,0.0,,0.281,0.0,0.0,0.0,0.0,100.0,16.1,71
2026,quickim01,Immanuel Quickley,TOR,PG,21,677,17.8,5.1,7.1,1.4,0.1,1.9,2.4,0.452,0.369,0.548,17.6,0.126,0.522,0.369,0.808,0.011,89.0,11.0,0.0,0.0,0.0,1.7,311
2026,randlju01,Julius Randle,MIN,PF,20,670,24.7,8.1,6.4,1.2,0.2,2.9,2.6,0.502,0.356,0.561,12.7,0.252,0.332,0.356,0.838,0.042,0.0,0.0,1.0,96.0,3.0,10.2,304
2026,reaveau01,Austin Reaves,LAL,SG,16,589,28.2,5.7,6.7,1.3,0.1,3.1,2.3,0.52,0.361,0.601,16.0,0.137,0.45,0.361,0.705,0.007,13.0,44.0,42.0,1.0,0.0,9.4,250
2026,reidna01,Naz Reid,MIN,C,20,498,18.9,8.2,2.9,1.4,1.4,2.2,3.9,0.457,0.366,0.55,15.7,0.14,0.507,0.366,0.927,0.023,0.0,0.0,0.0,46.0,54.0,-10.0,102
2026,richani01,Nick Richards,PHO,C,21,207,13.7,12.5,1.0,0.3,1.9,3.5,5.2,0.517,,0.517,5.1,0.414,0.0,,,0.224,0.0,0.0,0.0,0.0,100.0,-15.5,15
2026,richawi02,Will Richard,GSW,SG,19,349,16.5,5.3,2.2,2.0,0.1,1.2,4.2,0.538,0.387,0.651,16.4,0.217,0.585,0.387,0.958,0.028,33.0,51.0,15.0,1.0,0.0,-8.3,51
2026,risacza01,Zaccharie Risacher,ATL,SF,18,448,17.1,3.9,2.2,1.4,1.0,1.1,2.9,0.459,0.318,0.536,14.7,0.322,0.481,0.318,0.929,0.131,0.0,4.0,94.0,2.0,0.0,12.2,65
2026,robindu01,Duncan Robinson,DET,SF,20,641,14.2,3.2,2.4,1.1,0.4,0.8,2.8,0.438,0.401,0.596,21.2,0.089,0.792,0.401,0.967,0.0,0.0,10.0,73.0,17.0,0.0,6.1,98
2026,robinje02,Jeremiah Robinson-Earl,IND,PF,15,280,9.3,10.4,1.5,0.9,0.0,1.2,2.4,0.365,0.286,0.419,12.0,0.365,0.378,0.286,1.0,0.027,0.0,0.0,3.0,94.0,3.0,-4.7,27
2026,robinmi01,Mitchell Robinson,NYK,C,12,207,7.7,17.6,1.7,1.6,1.9,1.6,5.0,0.636,,0.636,0.9,0.939,0.0,,,0.485,0.0,0.0,0.0,41.0,60.0,9.0,25
